id;make;address;all;num3d;our;over;remove;internet;order;mail;receive;will;people;report;addresses;free;business;email;you;credit;your;font;num000;money;hp;hpl;george;num650;lab;labs;telnet;num857;data;num415;num85;technology;num1999;parts;pm;direct;cs;meeting;original;project;re;edu;table;conference;charSemicolon;charRoundbracket;charSquarebracket;charExclamation;charDollar;charHash;capitalAve;capitalLong;capitalTotal
1803;0;0;1.35;1.35;0;0;0;1.35;0;0;0;0;0;0;0;1.35;0;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0;0;0;0;0;0;3.588;0;0;2.516;17;78
1804;0;1.03;0;0;1.03;0;1.03;0.51;0;0.51;0;1.03;0;0;0;0.51;0;0.51;2.07;0;1.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.257;0;0.6;0.429;0;1.447;4;55
1805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.29;0.29;0;0.29;1.79;0;0.59;0;0.29;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0;0;0;0;0.89;0;0;0;0;0;0;0.248;0;0;0.049;0;2.47;30;168
1806;0;0;0.68;0;0;0;0;1.36;0;0;0.68;0.68;0;0;0;0;0;0;3.4;0;1.36;0;0.68;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.238;0.238;0;2.232;19;96
1807;0.1;0.2;1.01;0;0.8;0.8;0.5;0;0.8;0.1;0.3;0.7;0.3;0;1.61;0.1;0;1.11;1.31;0.2;0.7;0;0.6;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0.1;0.1;0;0;0;0.11;0;0.488;0.157;0.015;8.55;669;1351
1808;0;0;0.66;0;0.33;0;0.33;0.33;1.33;2;0;0.66;0;0.33;1;0.33;0;0.66;2.67;0;1;0;2;0;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0;0;0;0;0;0;0;0.33;0;0;0;0;0.23;0;0.057;0.23;0;5.279;82;227
1809;0;0;0;0;0;0.23;0;0;0;0;0;0.46;0;0;0;0.46;0.46;0.23;3;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.077;0.038;0;0;0;0.038;2.6;42;182
1810;0.39;0;0;0;0;0.39;0.79;0;0;0.39;0;0.79;0;0;0;0;0.39;0;2.37;0;2.76;0;1.18;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064;0;0.64;0.192;0;2.74;13;74
1811;0;0;0.77;0;0.38;0.38;0.38;0;0;0.77;0.38;0.38;0;0;0;0.77;0.77;0.77;2.31;0;1.15;0;0;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.063;0.127;0.255;0.51;0;0;3.685;62;258
1812;0;0;0;0;0.53;0;0.53;0;0.53;0;0;1.07;0;0;0;0;0;0;2.15;0;3.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082;0;0;4.391;66;101
1813;0;0.31;0.42;0;0;0.1;0;0.52;0.21;0.52;0;0.52;0.63;0.1;0.1;0.21;0.31;0.21;2.53;0.42;1.69;0.31;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0.016;0;0.887;0.032;0.049;3.446;318;1003
1814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.022;0.022;0.019;0.022;0.022;0.022;3.482;5;5902
1815;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;1.7;0;0;0;2.56;0;1.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.299;0;0;0.149;0;0;1.04;2;26
1816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
1817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.12;0;0;0;0;0;0;0;0;0;0;0;1.28;0;2.56;0;0;0;0;0;0;0;0;0;0;0.131;0;0.262;0;0;1.625;7;65
1818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0.104;0.324;0;0;0.011;4.411;28;1866
1819;0;0;0;0;2.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.08;2.04;2.04;2.04;2.04;2.04;2.04;2.04;0;2.04;2.04;2.04;0;0;0;2.04;0;4.08;0;0;0;0;0;0;0;0.671;0;0;0;0;2.5;11;35
1820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.84;0;0.84;0;0;0;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.273;0.136;0;0;0.136;3.571;28;150
1821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
1822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.87;0;0;0;0;0;0;0;0;0;0;0;0;0.393;0;0;1.75;7;28
1823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.729;0;0;2.285;7;16
1824;0;0;0;0;0;0;0;0;0;0;0;0.24;0;0;0;0;0;0;0.24;0;0;0;0;0;9.33;3.93;0.24;0;0;0.73;0;0;0;0;0.24;0.24;0;0;0.24;0;0;0.73;0;0.49;0;0;0;0;0;0.037;0;0.149;0;0;10.012;251;791
1825;0.9;0;0;0;0.9;0;0;0;0;0;0;1.8;0;0;0;0;0;0;3.6;0;1.8;0;0;0;0.9;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9;0;0;0;0;0;0;0;0.149;0;0;0;0;2.766;12;83
1826;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;1.85;0;0;0;0;3.7;0;0;0;0;0;0;0;0.308;0;0;0;0;2;11;26
1827;0.08;0;0.08;0;0;0.08;0;0.49;0;0;0.08;1.48;0.08;0.08;0;0;0.08;0;0;0;0;0;0;0;3.3;0;0;0;0;0;0;0;0;0;0;0.41;0.08;0;0;0;0;0;0.08;0;0;0;0;0.16;0.098;0.153;0;0;0.032;0;2.324;18;709
1828;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.85;0;0;0;0;0;0;0;0.284;0;0;0;0;1.8;5;27
1829;0;0;1.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.89;0;0;2.89;0;0;0;0;0;0;0;0.247;0;0;0;0;2.38;8;50
1830;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.546;0;0;2;4;16
1831;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0.8;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0.8;0.8;0;0;0;0;0;1.6;0;1.6;0;0;0;0;0;0.115;0;0.115;0;0;3.388;28;122
1832;0;0;0;0;1.51;0;0;0;0;0;0;3.03;0;0;0;0;0;0;1.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.51;0;0;0;0;0;0.547;0;0;0;0;1.75;5;28
1833;0;0;0;0;0;0;0;0;0;2.32;0;0;0;0;0;2.32;0;0;2.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.32;0;0;0;0;2.32;0;0;0;0;0;0.375;0;0;1.444;5;13
1834;0;0.63;0;0;1.27;0;0;0;0;0;0;1.27;0;0;0;0;0;0.63;3.18;0;0.63;0;0;0;0;0;1.27;1.27;0;0;0;0.63;0;0.63;0;0;0;0;0;0;0;0;0;0;2.54;0;0;0;0;0.218;0;0;0;0;2.215;22;113
1835;0;0;0.58;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16;0.58;0.58;0;0;0;0;0;1.16;0.58;1.16;1.74;0.58;0.58;0.58;0.58;0;0.58;0.58;0.58;0;0;0;0.58;0;0;0;0;0.58;0;0;0;0;0.658;0;0.282;0;0;1.932;11;114
1836;0.18;0.06;0.24;0;0.18;0;0;0.18;0;0.12;0;0.6;0;0;0;0.24;0.12;0;0.78;0;0.72;0;0.06;0.42;1.93;0.66;0;0.18;0;0.12;0.3;0;0;0;0.42;0;0.18;0;0.24;0;0;0.12;0;0;0.18;0;0;0.12;0;0.196;0;0.044;0.026;0;1.873;29;843
1837;0;0;1.88;0;0;0;0;0;0;0;0;1.88;0;0;0;0;0;0;1.88;0;1.88;0;0;0;0;0;1.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.88;0;0;0;0;0;0;0.323;0.323;0;0;0;0;1;1;12
1838;0;0;2.12;0;0;0;0;0;0;0;0;2.12;0;0;0;0;0;0;0;0;2.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.647;16;45
1839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.1;5.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35;0;0;0;0;0;0;0;0;0;0;1.142;2;8
1840;0;0;0;0;0;0;0;0;0;0;0;1.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.78;0;0;0;0;0;0;0.336;0;0;0;0;1.909;5;21
1841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.315;0;0;1;1;7
1842;0;0;0;0;0;0;0;0;0;0;0;0.86;0.86;0;0;0;0;0;0;0;0;0;0;0;3.47;0;0;0;0;0;0;0;0;0;0;0;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.322;11;72
1843;0;0;0;0;0;0;0;0;0;1.44;0;0;0;0;0;0;0;1.44;0;0;0;0;0;0;2.89;1.44;0;1.44;0;1.44;1.44;0;0;0;1.44;1.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0.156;0;0.313;0;0;1.689;10;49
1844;0;0;0;0;3.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.538;4;20
1845;0;0;0.54;0;0;0;0;0;0;0;0;0.27;0;0;0;0;0;0;3.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.27;0;0.27;0;0.54;0;0.27;0;0.27;0.27;0;0;0;0.188;0.047;0;0;0;1.745;12;89
1846;0;0;0.75;0;0;0;0;0;0;0;0;0.75;0;0;0;0;0;0;3.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.262;0;0;0;0;1.437;3;23
1847;0;0;0.79;0;0;0;0;0;0;0;0;0.39;0;0;0;0;0;0.39;3.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.39;0;0;0;0.39;0;0;0;0.39;0.39;0;0;0;0.237;0;0;0;0.059;2.51;12;123
1848;0.08;0.16;0.08;0;0.2;0;0.04;0.04;0.04;0.49;0.12;0.32;0.12;0.04;0;0.08;0;0;0.77;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.69;0.65;0;0;0.04;0;0.08;0;0.16;0;0.28;0;0.89;0.016;0.243;0;0.033;0;0.016;2.747;86;1995
1849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.125;17;25
1850;0;0;0;0;0;0;0;0.26;0.39;0;0.13;0.52;0.26;0;0;0;0;0;0;0;0;0;0;0;4.22;0.13;0;0;0;0;0;0;0;0;0;0.13;0.13;0;0;0;0;0;0;0.13;0;0;0;0;0.017;0.107;0;0;0.071;0;2.848;26;433
1851;0;0;1.58;0;0;0;0;0;0;0;0;1.58;0;0;0;0;0;0;1.58;0;1.58;0;0;0;1.58;3.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.538;4;20
1852;0;0;0.21;0;0.42;0;0;0;0.21;0;0;0;0;1.27;0;0;0.21;0;0.21;0;1.06;0;0;0;0.21;0;0;0.21;0;0;0;0;0;0;0.21;0;0;0;0;0;0;2.12;0;0;0;0;0;0;0;0.161;0;0.161;0;0.182;2.813;121;723
1853;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.684;0;0;2;7;16
1854;0;0;1.21;0;0;2.43;0;0;0;0;0;0;0;0;0;0;0;0;1.21;0;1.21;0;0;0;0;0;1.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.211;0;0.211;0;0;1;1;11
1855;0;0;0;0;0;0;0;0;0;0;0;1.41;0;0;0;0;0;0;0.47;0;0.94;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0.47;0;0;0;0;0;0;0;0;0;0;0;0;0.137;0;0.068;0;0;3.195;21;147
1856;0;1.28;0;0;0;0;0;0;0;0;0;1.28;0;0;0;0;0;0;2.56;0;1.28;0;0;0;5.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.196;0;0;0;0;1.952;10;41
1857;0.29;0;0.29;0;0.29;0;0;0;0;0;0;0;0.29;0;0;0;0.29;0;0;0;1.75;0;0;0;2.63;0;0;0;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0;0;0.58;0;0;0;0;0;0.108;0;0.072;0;0;2.847;60;242
1858;0.26;0;0;0;0;0;0;0;0;0.53;0;3.76;0;0;0;0;0;0;0.26;0;0;0;0;0;3.76;2.68;0;0;0;0.26;0;0;0;0;0.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.55;0;0.045;0;0;1.837;11;158
1859;0;0;0;0;0;0;0;0;0;0;0;0.91;0;0;0;0;0.91;0;2.75;0;0;0;0;0;1.83;0;0;0;0;0;0;0;0;0;0;0;0.91;0;0;0;0;0.91;0;0;0;0;0;0;0.301;0;0;0.301;0;0;1.942;8;68
1860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;7.14;0;0;0;0;0;0;0;0;5.5;10;11
1861;0;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;3.22;0;0;0;0.526;0;0;0;0;1.571;3;11
1862;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.613;0;0;1;1;14
1863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.34;0;8.69;0;0;0;0;0;4.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.048;0;0;1;1;8
1864;0;0;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02;0;0;0;0;0;0;1.02;0;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0.167;0;0;0;0;2.195;17;90
1865;0;0;0;0;0;0;0;0;0;0;0;1.75;0;0;0;0;0;0;2.63;0;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.235;5;21
1866;0;0;0.78;0;0;0;0;0;0;0;0;0.78;0;0;0;0;0;0;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78;0.145;0;0;0.725;0;0;1.187;4;19
1867;0.11;0;0.11;0;0.11;0.11;0;0;1.03;0;0;0.34;0;0;0;0;0;0;0.45;0;0.22;0;0;0;0.57;0.68;0.11;0;0;0;0;0;0.34;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0.078;0.171;0.031;0;0.031;0;3.407;41;535
1868;0.67;0;0;0;1.01;0;0;0;0;0;0;0.67;0.67;0;0;0;0;0;1.35;0;1.68;0;0;0;0.33;0.33;0;0;0;0;0;0;0;0;0;0;0.67;0;0;0;0;0.67;0;0;0.33;0;0;0.33;0.097;0.048;0;0.048;0;0;2.326;22;107
1869;0.02;0;0.15;0;0.24;0.31;0;0.04;0.22;0;0.02;0.08;0;0;0.02;0;0;0.02;0.08;0;0.06;0;0;0;0.44;0.47;0.02;0;0;0;0;0;0.11;0;0;0;0;0.02;0;0;0;0.02;0;0;0;0;0;0;0.185;0.15;0.044;0;0.006;0;2.838;52;2078
1870;0.51;0;0.51;0;0;0.51;0;0;0;0;0;0.51;0;0;0;0;0;0;0.51;0;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51;0;0.51;0;0.51;0;1.02;0;0;0.51;0;0;0;0.161;0.08;0.08;0;0;1.885;12;66
1871;0;0;0.65;0;0.32;0;0;0;0;0;0;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.061;0.061;0.061;0;0;1.392;11;71
1872;0;0;0.1;0;0.1;0.1;0.2;0.2;0.1;0;0;0.2;0.1;0.2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0.31;0;0;0;0;0;0;0;0;0;0;0;0.2;0.013;0.097;0;0;0.027;0;2.214;22;423
1873;0;0;0.23;0;0.23;0;0;0;0.23;0;0;0;0;1.43;0;0;0.23;0;0.23;0;2.14;0;0;0;0.23;0;0;0;0;0;0;0;0;0;0;0;0.23;0;0;0;0;1.9;0;0;0;0;0;0;0.117;0.235;0;0.117;0;0.164;2.616;160;683
1874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.15;0;0;0;0;0;0;0;4.5;1.8;0;0;0;2.7;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0.557;0;0;0.123;0;0;2.063;34;130
1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.751;0;0;0;0;2;4;10
1876;0;0.16;0.32;0;0.16;0;0;0.16;0.16;0;0;0;0;0;0.16;0;0;0;0;0;0;0;0;0;0.96;0.48;0.16;0;0;0;0;0;0;0;3.21;0;0.16;0;0;0;0;0.96;0;0;0.32;0.16;0.16;0;0;0.124;0;0;0;0.11;4.771;63;1064
1877;0;0.54;0;0;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.54;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.09;0;0;0;0;0.182;0.091;0.091;0;0;1.212;5;40
1878;0;0.37;0;0;0;0;0;0;0;0;0;0;0.37;0;0;0;0;0;1.51;0;0;0;0;0;5.68;4.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.065;0.261;0;0;0;0;1.114;5;39
1879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.57;0;0;0;0;0;0;7.14;3.57;0;3.57;0;3.57;3.57;0;0;0;3.57;3.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0.24;0;0.24;0;0;1.687;10;27
1880;0.3;0;0;0;0;0;0;0;0;0;0;0.61;0;0;0;0;0;0;0.3;0;0;0;0;0;0.3;0;0;0;0;0.3;0;0;0.3;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.426;6;97
1881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.77;0;0;0;0;0;0;5.55;2.77;0;2.77;0;2.77;2.77;0;0;0;2.77;2.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0.218;0;0.218;0;0;1.687;10;27
1882;0;0;0;0;0;0;0;0;0;0;0;3.92;0;0;0;0;0;0;0;0;0;0;0;0;1.96;1.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.303;0.303;0;0;0;0;1.6;9;24
1883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;3.7;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.645;0;0;0.645;2.888;8;26
1884;0;0;0;0;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0.74;0;0;0;0;0;2.22;0.74;0;0;0;0;0;0;0;0;0;0;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0.414;0;0.31;0.103;0;2.034;11;59
1885;0;0;0.06;0;0.89;0.13;0;0.2;0;0;0;0.13;0.06;0;0;0;0.96;0;0;0;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0.13;0.06;0;0;0;0.06;0;0;0.34;0;0;0;0.018;0.047;0;0;0.085;0;2.924;52;617
1886;0;1.35;0.19;0;0;0;0;0;0;1.74;0;0.19;0;0;0;0;0;0;0;0;0.38;0;0;0;2.32;0.96;0;0;0;0;0;0;0;0;0.58;1.16;0.38;0;0;0;0;0;0.19;0;0;0;0;0.58;0;0.337;0;0;0;0;3.937;44;693
1887;0.07;0;0.15;0;1.53;0.15;0;0.46;0;0;0.07;0.46;0.46;0;0;0;0.07;0;0.76;0;0.38;0;0;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0.15;0;0;0;0;0.07;0;0;0.61;0;0;0;0;0.022;0;0;0.033;0;1.705;36;220
1888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.886;0;0;1.375;4;11
1889;0;0;0;0;0.69;0;0;0;0;0;0;1.38;0;0;0;0;0;0;0.69;0;0.69;0;0;0;1.38;0;0;0;0;0;0;0;0;0;0;1.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;0;2.488;15;112
1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4
1891;0;0;0;0;0;0;0;0;0;0;0;1.07;0;0;0;0;0;0;1.07;0;0;0;0;0;0;0;0;0;0;0;0;0;2.15;0;0;0;0;0;0;0;0;0;0;3.22;0;0;0;0;0;0;0;0;0;0;1.416;6;68
1892;0;0;0;0;0;0;0;0;0.91;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.109;0.254;0;0;0;0;3.606;119;357
1893;0;0;0;0;0;0;0;0;0;0;0;0.93;0;0;0;0;0;0;2.34;0;0;0;0;0;0.93;0;0;0;0;0.46;0;0;0;0;0;0;0;0;3.75;0;0;0;0;0;0;0;0;0;0;0.438;0;0;0;0;2.448;37;120
1894;0;0;0;0;0;0.25;0;1;0;0;0;0.25;0;0;0;0;0;0.25;0;0;0;0;0;0;0.75;0.25;0;0;0;1;0;0;0;0;0;0.25;1.25;0;0;0;0;0;0;0;0;0.5;0;0;0;0.153;0;0;0;0;1.958;26;329
1895;0.11;0.05;0.22;0;0.22;0.05;0;0;0.05;0.11;0.11;0.56;0.05;0;0;0.11;0.16;0;1.35;0;0.73;0;0;0;1.69;1.3;0;0.05;0;0.11;0.16;0;0.05;0;0.33;0.05;0.33;0;0;0.05;0;0.11;0;0.11;0.05;0;0;0.05;0.025;0.085;0;0.042;0;0;2.031;22;971
1896;0;0;0;0;0;0;0;0;0.14;0;0;0.43;0;0;0;0;0.14;0;0;0;0.14;0;0;0;0.14;0.57;0;0;0;0;0;0;0.14;0;0;0.43;0;0;0;0;0;0;0;0;0;0;0;0.14;0.058;0.156;0;0;0;0;1.687;24;496
1897;0;0;0;0;0;0;0;0;0.29;0;0;0;0;1.75;0;0;0.29;0;0.29;0;0.29;0;0;0;0.29;0;0;0;0;0;0;0;0;0;0;0;0.29;0;0;0;0;1.75;0;0;0;0;0;0;0.156;0.052;0;0.052;0;0.235;2.721;38;566
1898;0;1.36;0;0;0.45;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36;0;0;0;0;0;4.54;0;0;0;0;0;0;0;0;0;0.45;0;0.9;0;0.45;0;0;1.81;0.45;0;0;1.36;0;0;0.069;0.069;0;0;0;0;2.186;15;164
1899;0;2.4;0;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;0;0;0;1.6;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;1.6;0;0;0;0.8;0;0;0.12;0;0;0;0;0;1.696;15;56
1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;7.14;0;0;0;0;0;0;0;0;5.5;10;11
1901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4
1902;0;0;0.1;0;0;0;0;0;0;0.1;0.1;0.96;0.1;0;0;0;0;0;0;0;0;0;0;0;3.52;0.1;0;0;0;0;0;0;0.74;0;0;0.1;0.21;0.1;0;0;0;0;0;0;0;0;0;0;0.014;0.117;0;0;0;0;2.204;24;496
1903;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.14;0;0;0;0;7.14;0;0;0;0;0;0;0;0;5.5;10;11
